trial_id,loss,accuracy,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.epochs,config.epsilon,config.learning_rate,config.batch_size,config.betas
be697_00000,0.052469066270082465,71.04779411764706,50.54820728302002,True,True,,,4,1948e2878aa14bb395388593e6bdccf0,2022-08-30_15-11-22,1661865082,212.6900749206543,467978,administrador,10.68.58.17,212.6900749206543,0,4,0.0020923614501953125,"0_batch_size=64,betas=0_9_0_999,epochs=4,epsilon=0.0000,learning_rate=0.0001",4,1e-06,5e-05,64,"(0.9, 0.999)"
be697_00001,0.05150069538697239,73.98897058823529,52.481491565704346,True,True,,,5,8825034d9adc4b65a99199e1a2ab478b,2022-08-30_15-12-22,1661865142,270.5359151363373,468009,administrador,10.68.58.17,270.5359151363373,0,5,0.0021409988403320312,"1_batch_size=64,betas=0_9_0_98,epochs=5,epsilon=0.0000,learning_rate=0.0001",5,1e-08,5e-05,64,"(0.9, 0.98)"
be697_00002,0.05532534374085265,70.03676470588235,51.55195236206055,True,True,,,4,6b5ecb9ac41c4d4a818d9b8485bebb2a,2022-08-30_15-15-00,1661865300,216.09414672851562,468146,administrador,10.68.58.17,216.09414672851562,0,4,0.0017371177673339844,"2_batch_size=64,betas=0_9_0_98,epochs=4,epsilon=0.0000,learning_rate=0.0000",4,1e-08,3e-05,64,"(0.9, 0.98)"
be697_00003,0.031006623836040935,68.3080808080808,63.13313579559326,True,True,,,2,8b9a99eb06394898a85eee4107a5a4ca,2022-08-30_15-14-40,1661865280,135.95561361312866,468222,administrador,10.68.58.17,135.95561361312866,0,2,0.0016994476318359375,"3_batch_size=32,betas=0_9_0_999,epochs=2,epsilon=0.0000,learning_rate=0.0000",2,1e-06,3e-05,32,"(0.9, 0.999)"
be697_00004,0.02735959443616911,70.58080808080808,62.65042543411255,True,True,,,3,6e511a766c294a6a86635de11f46d1f4,2022-08-30_15-18-03,1661865483,199.68973302841187,468311,administrador,10.68.58.17,199.68973302841187,0,3,0.0017735958099365234,"4_batch_size=32,betas=0_9_0_98,epochs=3,epsilon=0.0000,learning_rate=0.0000",3,1e-06,4e-05,32,"(0.9, 0.98)"
be697_00005,0.013278830890824808,71.63461538461539,73.14163637161255,True,True,,,3,a1ebc8f26a2e4ec7b720dc0c67b757c9,2022-08-30_15-18-54,1661865534,230.9266815185547,468380,administrador,10.68.58.17,230.9266815185547,0,3,0.0017917156219482422,"5_batch_size=16,betas=0_9_0_999,epochs=3,epsilon=0.0000,learning_rate=0.0000",3,1e-06,4e-05,16,"(0.9, 0.999)"
be697_00006,0.0135162614911971,77.17948717948718,77.24619102478027,True,True,,,5,f4dbbabc555a4a919f5ada1ef15792ef,2022-08-30_15-24-39,1661865879,393.59290075302124,468510,administrador,10.68.58.17,393.59290075302124,0,5,0.0017876625061035156,"6_batch_size=16,betas=0_9_0_999,epochs=5,epsilon=0.0000,learning_rate=0.0001",5,1e-06,5e-05,16,"(0.9, 0.999)"
be697_00007,0.060058043696063615,65.44117647058823,51.328036308288574,True,True,,,4,6d593f670d5f43deb16d2210bf9f4ccd,2022-08-30_15-22-32,1661865752,216.3572962284088,468578,administrador,10.68.58.17,216.3572962284088,0,4,0.001844167709350586,"7_batch_size=64,betas=0_9_0_98,epochs=4,epsilon=0.0000,learning_rate=0.0000",4,1e-08,2e-05,64,"(0.9, 0.98)"
be697_00008,0.05904725761149582,66.14583333333334,51.30730628967285,True,True,,,3,1ee87be502034bc49449b46b43ee97e8,2022-08-30_15-25-21,1661865921,165.70188808441162,468835,administrador,10.68.58.17,165.70188808441162,0,3,0.0018551349639892578,"8_batch_size=64,betas=0_9_0_98,epochs=3,epsilon=0.0000,learning_rate=0.0000",3,1e-08,3e-05,64,"(0.9, 0.98)"
be697_00009,0.013559874368489848,75.57692307692308,73.89459347724915,True,True,,,5,81a9e2f4519b41868334208f4ea8977c,2022-08-30_15-31-13,1661866273,392.1042830944061,469256,administrador,10.68.58.17,392.1042830944061,0,5,0.0020499229431152344,"9_batch_size=16,betas=0_9_0_999,epochs=5,epsilon=0.0000,learning_rate=0.0000",5,1e-08,3e-05,16,"(0.9, 0.999)"
